,Brightness
806,101.6020624357
805,153.781059188529
804,178.920594778807
803,152.979715309928
802,164.82860468107
801,124.593164384002
800,112.90581565072
799,159.390224569187
798,169.025154963992
797,141.233048161008
796,224.004378255208
795,222.839032921811
794,190.14175289223
793,171.618533859529
792,210.817712071063
791,170.342936117541
790,53.090568418502
789,186.210686427658
788,182.685101537367
787,123.573332312497
786,103.917188786008
785,183.76176753382
784,157.728280606996
783,144.709791335585
782,155.852010513117
781,80.5171591511058
780,161.376716017232
779,96.1539066720692
778,39.6555330478638
777,162.428343299897
776,189.192511959877
775,177.023165937929
774,164.363238972479
773,197.540566356306
772,150.305103041409
771,147.548983571245
770,199.965959490741
769,113.379691358025
768,149.206647215792
767,70.6154849054784
766,174.228460808899
765,215.0569539821
764,211.160039737654
763,152.119515978652
762,166.06031410751
761,158.624545235339
760,173.184429976852
759,143.23189525463
758,180.622463027263
757,112.391897344393
756,147.726489840535
755,150.881466370885
754,131.411914223251
753,194.135816229424
752,139.717166602366
751,194.788748571429
750,186.891494663066
749,156.28965004501
748,180.53057966821
747,145.721580825617
746,151.361507683899
745,110.751049864969
744,159.519160718879
743,134.448952707047
742,124.4975702482
741,153.463233989198
740,140.447422196502
739,193.0490936857
738,214.625027006173
737,194.587803170741
736,207.084959651492
735,138.938336709105
734,170.075745884774
733,163.593085133745
732,161.834763535237
731,153.185035686728
730,165.077230099023
729,155.155107060185
728,179.14080777392
727,157.33059526106
726,148.725393197016
725,171.315009484311
724,136.983267586163
723,167.345887731481
722,167.51034690072
721,217.667053755144
720,102.187324299126
719,185.691013263004
718,209.31005774177
717,157.251108539095
716,211.612903420782
715,103.148410815329
714,189.360231738683
713,165.371004854681
712,223.558592446853
711,142.661510095165
710,201.985489814815
709,182.73107297293
708,134.437065329218
707,177.952221579218
706,208.321876157407
705,146.690745563272
704,196.136342463992
703,216.442793852881
702,216.544402247299
701,202.152768904321
700,170.337019515175
699,162.001682902521
698,150.216505529835
697,149.22790316358
696,149.524073752572
695,218.125873038837
694,181.135624517747
693,129.16565313143
692,180.296290509259
691,226.26691567001
690,208.976980131173
689,132.457251800412
688,208.948796296296
687,224.547045556842
686,214.709526157407
685,206.489776851852
684,217.651454264323
683,118.360651845422
682,164.59088347412
681,131.548260185185
680,189.857802734375
679,153.694596193416
678,188.445048842593
677,225.020641718107
676,163.380258969907
675,163.919712255658
674,192.677973090278
673,163.855344007202
672,148.173753215021
671,117.517356931584
670,148.971861336163
669,153.587119737552
668,121.492571694959
667,152.113942901235
666,172.699120691872
665,151.832363361626
664,210.65866255144
663,181.04826244213
662,158.351412666667
661,224.142729070216
660,219.653738747428
659,131.498589891975
658,210.554398148148
657,217.509037422839
656,194.873073333333
655,192.737682452418
654,215.453327546296
653,145.745149659208
652,161.344322916667
651,128.781692547582
650,225.526473122428
649,160.142665252058
648,128.197387956533
647,214.286255493164
646,126.650076195988
645,125.785749260545
644,125.140657150206
643,150.142698206019
642,169.968809960134
641,202.701373778292
640,218.909451588935
639,196.288451333333
638,135.13912780064
637,216.110558127572
636,83.194454961134
635,131.233180780607
634,229.715375996656
633,153.109989390432
632,226.85484214249
631,125.730036168981
630,200.124151716821
629,116.887554976852
628,148.004843964335
627,156.563724119084
626,161.362580697016
625,224.451448688272
624,111.875224247685
623,136.961100662294
622,215.969662731481
621,192.572792406121
620,171.185164448302
619,128.079534143519
618,212.027121592078
617,185.239527874228
616,182.589334027778
615,125.731946534208
614,181.720152231224
613,174.307465438529
612,140.347432645319
611,214.917819573045
610,206.333730388374
609,227.557399369856
608,120.532098122428
607,123.280700552984
606,216.906598829733
605,196.416633230453
604,217.768496977881
603,210.079523694702
602,117.62399996785
601,143.354989229681
600,191.237988077799
599,121.379313593107
598,179.544513245885
597,125.573746784979
596,134.466597382973
595,226.109613876029
594,121.379984889403
593,224.255511831276
592,232.512605934928
591,221.207602076903
590,128.797313528807
589,217.253211805556
588,118.833744017059
587,225.979347993827
586,146.54834683642
585,214.714306644202
584,147.273219039352
583,143.732188143004
582,126.188555491255
581,194.945978
580,146.129757426698
579,140.049756783693
578,217.857754666667
577,162.450742509002
576,186.816789962706
575,199.329518550669
574,202.012914
573,158.035193383488
572,182.770774943034
571,196.918886376782
570,152.896171714249
569,176.686342914095
568,205.454439666667
567,135.435504166667
566,214.947660268776
565,209.3089421875
564,120.511161426183
563,231.096201578776
562,132.596971772119
561,221.675381
560,132.95171248071
559,140.070092431842
558,150.139858539095
557,134.967359021348
556,205.498674666667
555,166.117024337706
554,188.129756333333
553,222.750271
552,175.343644065072
551,143.541245084591
550,218.265436016691
549,166.750910172325
548,148.393075970936
547,205.525187014175
546,213.999912333333
545,208.912785
544,206.836105
543,182.817660429527
542,142.6085235018
541,162.077351333333
540,158.656530671296
539,222.316263020833
538,204.141884666667
537,163.695082465278
536,221.512676022377
535,151.710275527263
534,212.622731159979
533,213.09047180427
532,151.562188625257
531,215.160619695216
530,174.684996463477
529,139.47872813786
528,208.685314589763
527,131.608343942901
526,209.9302828125
525,193.046090104167
524,209.873011458333
523,192.051748559671
522,121.526983989198
521,198.562398874384
520,216.473583622685
519,122.437297614455
518,140.46163596322
517,192.183221842448
516,207.844913917824
515,223.873103298611
514,193.472006333591
513,135.777705922068
512,142.684853234311
511,215.750880208333
510,153.070718557099
509,172.294533179012
508,177.687294238683
507,134.015162037037
506,215.342517843364
505,111.68994839892
504,161.20406555427
503,156.398009259259
502,163.697085744599
501,116.963935024434
500,117.22713911394
499,198.660444666667
498,151.531882394547
497,118.016579218107
496,218.579646666667
495,222.635258178711
494,222.491915830761
493,135.819799382716
492,135.786999260545
491,155.452124324846
490,165.333241544496
489,161.096975469393
488,205.029291730967
487,107.180917727623
486,135.325205922068
485,144.567700617284
484,130.43829189529
483,148.106746399177
482,149.924779378144
481,232.159954846822
480,141.401913580247
479,118.083838877458
478,226.042591163695
477,155.376058241884
476,167.548983767718
475,146.319152949246
474,141.870295496113
473,128.31464363283
472,145.80421496342
471,161.90383716278
470,197.691752972108
469,128.117170781893
468,160.372073688272
467,169.420655703446
466,126.321577449846
465,217.841970164609
464,131.732155832047
463,163.544138374486
462,158.462791923868
461,128.78813126929
460,225.060131835938
459,126.229608731996
458,143.732002154064
457,227.55984214249
456,115.090302854938
455,214.888794367284
454,161.479274691358
453,125.385754083076
452,120.476724215535
451,129.089373713992
450,232.585618248457
449,162.719265207047
448,141.76407343107
447,229.492456114969
446,159.536594971708
445,184.920938020833
444,113.77702964249
443,207.974972
442,130.576502861368
441,149.878689557613
440,216.148064927853
439,128.511381815844
438,190.479797666667
437,104.893518357767
436,205.41854371928
435,156.176501414609
434,227.095380429813
433,218.687444
432,145.243197820216
431,126.514025377229
430,57.3598171010517
429,211.835650333333
428,163.777593878601
427,154.86608908822
426,159.501542084619
425,145.859583654835
424,144.970110275206
423,161.860084876543
422,144.867256801555
421,133.60133744856
420,139.546104252401
419,154.512892946959
418,176.599252972108
417,155.464727652035
416,168.820438100137
415,157.753663837449
414,167.651778120713
413,168.264045496113
412,150.039318701417
411,167.071537494284
410,147.361365454961
409,166.033412494284
408,138.309598765432
407,131.774014631916
406,209.096326017375
405,116.823825445816
404,137.330815614998
403,154.108369627343
402,93.4873931184271
401,161.20923725423
400,232.042799211248
399,135.231484053498
398,116.941167981253
397,170.242359110654
396,218.21038
395,134.294988854595
394,152.091549497028
393,136.310312071331
392,168.888624828532
391,150.519788523091
390,147.776064243256
389,145.469763374486
388,197.445024577046
387,101.102704618198
386,143.2579890625
385,150.950551268861
384,203.863185013717
383,140.27891003658
382,164.828382773205
381,123.448678269319
380,140.098636259716
379,135.575158036123
378,128.685769604481
377,221.248457695578
376,144.970009430727
375,168.75284150663
374,152.682635459534
373,182.695971364883
372,161.728690843621
371,223.755485333333
370,170.948108424783
369,157.284034666667
368,217.184119791667
367,150.223470793324
366,165.813516232282
365,189.242593333333
364,166.381462048468
363,140.568415066301
362,117.689060642433
361,147.340973365341
360,189.12319537037
359,182.809635059442
358,163.342818644262
357,146.88940414952
356,147.248202160494
355,152.282670324646
354,167.948880208333
353,226.817633854167
352,167.514960562414
351,155.917046181984
350,184.156247713763
349,145.212889231824
348,168.332122770919
347,132.952964106081
346,235.715924211248
345,166.034431298583
344,132.004669067215
343,156.179852537723
342,157.160629172382
341,212.19263125
340,190.387956390032
339,153.448652549154
338,206.658467078189
337,179.484280121171
336,140.830154320988
335,178.533796582076
334,213.711409895833
333,157.712168781436
332,146.40607567444
331,209.533068415638
330,141.486731252858
329,194.686993229167
328,133.0804358139
327,149.201229995428
326,157.753465077732
325,166.875818187014
324,131.982653749428
323,230.082924804688
322,146.75335791038
321,205.5360296875
320,206.526184757609
319,148.964063786008
318,116.770992798354
317,160.017035893919
316,132.931803385417
315,205.083680208333
314,210.660705589849
313,214.583961819845
312,138.465116883859
311,102.046426326017
310,172.357548010974
309,214.660379166667
308,154.471788980338
307,212.775528645833
306,208.1067
305,166.778977480567
304,118.310672153635
303,222.488491666667
302,91.9516066529493
301,175.189128372199
300,224.835249479167
299,144.61220964792
298,153.771206847279
297,155.991374028349
296,151.632747770919
295,205.827081066667
294,195.230579275263
293,220.214553125
292,187.645937928669
291,221.5362203125
290,182.106966163695
289,214.014654166667
288,180.62974594193
287,223.5403703125
286,234.679823
285,223.172806333333
284,186.632219250114
283,214.441116
282,194.960228052126
281,229.674933666667
280,215.543972622314
279,212.253318333333
278,172.941731666667
277,164.310608139003
276,223.927165666667
275,171.471781666667
274,216.255779
273,208.117750333333
272,200.863061271148
271,233.019654
270,243.796264
269,226.002476280293
268,169.581876714678
267,238.291702333333
266,180.561977880658
265,231.29391689529
264,235.992881
263,234.610132666667
262,192.05672210791
261,206.242254666667
260,218.131219421582
259,232.657331
258,191.492774062643
257,237.926232333333
256,205.12282007316
255,228.578501
254,229.625992
253,225.45083
252,216.387083333333
251,182.780560985368
250,223.272538
249,199.565185185185
248,190.102149348423
247,179.576821666667
246,228.098868666667
245,218.862364540466
244,230.045345
243,213.972625333333
242,199.287468850023
241,231.544176
240,235.661939666667
239,234.931001666667
238,235.520794333333
237,213.58790026312
236,230.778918333333
235,183.940288923182
234,211.134262666667
233,230.005546
232,178.414318415638
231,186.006375743027
230,170.21388803155
229,179.92723822588
228,180.779306984454
227,129.520997370828
226,204.341357453132
225,150.335912780064
224,197.846814128944
223,183.818981481481
222,178.696410608139
221,191.789909979424
220,169.251611796982
219,136.132788637403
218,187.183601680384
217,179.203385631001
216,202.410912494284
215,191.13632973251
214,151.889231538637
213,190.869921410608
212,156.970597850937
211,169.83071216278
210,198.058355052583
209,197.863439357567
208,154.432355928946
207,170.003519661637
206,165.208038408779
205,234.035480967078
204,154.522294238683
203,152.612355967078
202,179.313569387289
201,188.131654378144
200,170.690969078647
199,158.74796496342
198,180.210242341107
197,193.764791095107
196,160.194850823045
195,169.436563214449
194,146.519405864198
193,181.945864197531
192,201.283556812986
191,149.770803612254
190,138.040771033379
189,193.594323559671
188,163.075118312757
187,192.791878429355
186,174.87199845679
185,136.054254972565
184,149.250825617284
183,171.291593221308
182,169.380006572931
181,163.692032464563
180,179.912070473251
179,171.974967421125
178,201.775577560585
177,110.704565614998
176,176.321708390489
175,189.432150777321
174,209.592851794696
173,175.373635688157
172,179.138179298125
171,165.49077017604
170,184.353351051669
169,189.491369741655
168,191.407707190215
167,173.268293324188
166,190.421794410151
165,102.028881744399
164,166.221298296754
163,153.33510145176
162,153.161313728852
161,204.861517775492
160,173.987441129401
159,187.198709419296
158,157.524308984911
157,187.606328875171
156,196.3918315615
155,175.329383573388
154,175.643400777321
153,196.978354481024
152,185.48630058299
151,176.655024577046
150,160.498731995885
149,98.5088488797439
148,159.907938100137
147,139.587574302698
146,162.504032636031
145,155.570190900777
144,184.729118655693
143,181.935366083676
142,181.397428840878
141,177.598712848651
140,152.831150548697
139,151.566154835391
138,171.064282121628
137,128.111554355281
136,138.05460019433
135,198.024961705533
134,209.41885888203
133,143.902225937357
132,185.114801954733
131,144.906463763146
130,192.112636504242
129,169.956207133059
128,198.435798958333
127,163.16358996342
126,135.63377171925
125,146.952852937814
124,152.315951074531
123,166.558511374028
122,166.069696787837
121,203.421468621399
120,115.188294467307
119,155.878449074074
118,182.043617112483
117,156.249710791038
116,179.904750849038
115,149.350874199817
114,187.848696844993
113,162.89382973251
112,134.554080075446
111,165.735785322359
110,157.427622027892
109,153.805903063557
108,172.948141003658
107,145.210155749886
106,170.533666552355
105,173.297845793324
104,143.617985253772
103,181.551411751257
102,186.565486111111
101,157.450091163695
100,173.0650434385
99,140.505473822588
98,137.339098079561
97,186.370161751257
96,191.384806812986
95,146.894801383173
94,204.356328875171
93,175.897086191129
92,122.505352937814
91,186.073397633745
90,201.48850308642
89,217.004109510745
88,195.103096993599
87,187.633704561043
86,105.514709933699
85,193.233335048011
84,180.428712562872
83,206.937689757659
82,197.068606824417
81,137.077678326475
80,154.500884773663
79,242.38293609968
78,117.777221364883
77,169.518455361225
76,138.568820016004
75,189.485333504801
74,195.12854454239
73,173.629971993599
72,171.359809099223
71,186.982842935528
70,182.534350422954
69,118.061290009145
68,214.583286751257
67,146.286211705533
66,208.584571902149
65,167.584783093278
64,196.685947930956
63,190.344487129821
62,174.133512231367
61,204.168385345222
60,179.631252000457
59,189.30630829904
58,147.074739654778
57,141.652856938729
56,176.70072702332
55,145.941215420668
54,200.888942329675
53,221.387605166895
52,167.868906607225
51,208.829017775492
50,143.553992912666
49,163.539617912666
48,235.2589097508
47,141.439039494742
46,149.14196930727
45,171.268651977595
44,85.9710422382259
43,170.408151577503
42,161.352101623228
41,204.812510573845
40,181.351117969822
39,203.938714277549
38,151.140111168267
37,202.940356938729
36,192.605215192044
35,170.604800811614
34,144.239973994056
33,234.512775205761
32,186.958592535437
31,144.069355566987
30,193.272326531779
29,157.655454675354
28,190.847318815729
27,207.756992455418
26,156.07284150663
25,215.190516689529
24,140.565740740741
23,178.00393204161
22,189.991216563786
21,178.380278635117
20,161.969433584819
19,236.541077674897
18,188.69424163892
17,170.559021490626
16,213.384836248285
15,191.985245484682
14,182.443744284408
13,147.274689643347
12,125.498792295382
11,145.075793324188
10,222.950393232739
9,216.298175297211
8,165.061372885231
7,179.459842535437
6,223.805124314129
5,117.017349108368
4,194.753913751715
3,176.536093678555
2,177.762269661637
1,196.086877857796
0,141.458218735711
